Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-07-15 00:00:00+08:00,3964.64990234375,3964.64990234375,3964.64990234375,3964.64990234375,0,0.0,0.0
1993-07-16 00:00:00+08:00,3909.590087890625,3909.590087890625,3909.590087890625,3909.590087890625,0,0.0,0.0
1993-07-19 00:00:00+08:00,3771.93994140625,3771.93994140625,3771.93994140625,3771.93994140625,0,0.0,0.0
1993-07-20 00:00:00+08:00,3771.93994140625,3771.93994140625,3771.93994140625,3771.93994140625,0,0.0,0.0
1993-07-21 00:00:00+08:00,3854.530029296875,3854.530029296875,3854.530029296875,3854.530029296875,0,0.0,0.0
1993-07-22 00:00:00+08:00,3827.0,3827.0,3827.0,3827.0,0,0.0,0.0
1993-07-23 00:00:00+08:00,3827.0,3827.0,3827.0,3827.0,0,0.0,0.0
1993-07-26 00:00:00+08:00,3937.1201171875,3937.1201171875,3937.1201171875,3937.1201171875,0,0.0,0.0
1993-07-27 00:00:00+08:00,3878.719970703125,3878.719970703125,3878.719970703125,3878.719970703125,0,0.0,0.0
1993-07-28 00:00:00+08:00,3861.389892578125,3861.389892578125,3861.389892578125,3861.389892578125,0,0.0,0.0
1993-07-29 00:00:00+08:00,3760.780029296875,3760.780029296875,3760.780029296875,3760.780029296875,0,0.0,0.0
1993-07-30 00:00:00+08:00,3676.969970703125,3676.969970703125,3676.969970703125,3676.969970703125,0,0.0,0.0
1993-08-02 00:00:00+08:00,3702.3701171875,3702.3701171875,3702.3701171875,3702.3701171875,0,0.0,0.0
1993-08-03 00:00:00+08:00,3761.340087890625,3761.340087890625,3761.340087890625,3761.340087890625,0,0.0,0.0
1993-08-04 00:00:00+08:00,3880.889892578125,3880.889892578125,3880.889892578125,3880.889892578125,0,0.0,0.0
1993-08-05 00:00:00+08:00,4076.68994140625,4076.68994140625,4076.68994140625,4076.68994140625,0,0.0,0.0
1993-08-06 00:00:00+08:00,4232.4501953125,4232.4501953125,4232.4501953125,4232.4501953125,0,0.0,0.0
1993-08-09 00:00:00+08:00,4397.02001953125,4397.02001953125,4397.02001953125,4397.02001953125,0,0.0,0.0
1993-08-10 00:00:00+08:00,4538.31982421875,4538.31982421875,4538.31982421875,4538.31982421875,0,0.0,0.0
1993-08-11 00:00:00+08:00,4793.1298828125,4793.1298828125,4793.1298828125,4793.1298828125,0,0.0,0.0
1993-08-12 00:00:00+08:00,5284.85986328125,5284.85986328125,5284.85986328125,5284.85986328125,0,0.0,0.0
1993-08-13 00:00:00+08:00,5061.10009765625,5061.10009765625,5061.10009765625,5061.10009765625,0,0.0,0.0
1993-08-16 00:00:00+08:00,5117.58984375,5117.58984375,5117.58984375,5117.58984375,0,0.0,0.0
1993-08-17 00:00:00+08:00,4921.22998046875,4921.22998046875,4921.22998046875,4921.22998046875,0,0.0,0.0
1993-08-18 00:00:00+08:00,4850.7099609375,4850.7099609375,4850.7099609375,4850.7099609375,0,0.0,0.0
1993-08-19 00:00:00+08:00,4867.60009765625,4867.60009765625,4867.60009765625,4867.60009765625,0,0.0,0.0
1993-08-20 00:00:00+08:00,4954.18994140625,4954.18994140625,4954.18994140625,4954.18994140625,0,0.0,0.0
1993-08-23 00:00:00+08:00,4960.0498046875,4960.0498046875,4960.0498046875,4960.0498046875,0,0.0,0.0
1993-08-24 00:00:00+08:00,4924.9599609375,4924.9599609375,4924.9599609375,4924.9599609375,0,0.0,0.0
1993-08-25 00:00:00+08:00,4973.33984375,4973.33984375,4973.33984375,4973.33984375,0,0.0,0.0
1993-08-26 00:00:00+08:00,5172.0400390625,5172.0400390625,5172.0400390625,5172.0400390625,0,0.0,0.0
1993-08-27 00:00:00+08:00,5310.56005859375,5310.56005859375,5310.56005859375,5310.56005859375,0,0.0,0.0
1993-08-31 00:00:00+08:00,5350.77001953125,5350.77001953125,5350.77001953125,5350.77001953125,0,0.0,0.0
1993-09-01 00:00:00+08:00,5242.81982421875,5242.81982421875,5242.81982421875,5242.81982421875,0,0.0,0.0
1993-09-02 00:00:00+08:00,5152.5498046875,5152.5498046875,5152.5498046875,5152.5498046875,0,0.0,0.0
1993-09-03 00:00:00+08:00,5173.43017578125,5173.43017578125,5173.43017578125,5173.43017578125,0,0.0,0.0
1993-09-06 00:00:00+08:00,5159.83984375,5159.83984375,5159.83984375,5159.83984375,0,0.0,0.0
1993-09-07 00:00:00+08:00,5197.580078125,5197.580078125,5197.580078125,5197.580078125,0,0.0,0.0
1993-09-08 00:00:00+08:00,5209.169921875,5209.169921875,5209.169921875,5209.169921875,0,0.0,0.0
1993-09-09 00:00:00+08:00,5068.2998046875,5068.2998046875,5068.2998046875,5068.2998046875,0,0.0,0.0
1993-09-10 00:00:00+08:00,5107.2998046875,5107.2998046875,5107.2998046875,5107.2998046875,0,0.0,0.0
1993-09-13 00:00:00+08:00,5012.68017578125,5012.68017578125,5012.68017578125,5012.68017578125,0,0.0,0.0
1993-09-14 00:00:00+08:00,5084.10986328125,5084.10986328125,5084.10986328125,5084.10986328125,0,0.0,0.0
1993-09-15 00:00:00+08:00,5071.72998046875,5071.72998046875,5071.72998046875,5071.72998046875,0,0.0,0.0
1993-09-16 00:00:00+08:00,5035.39013671875,5035.39013671875,5035.39013671875,5035.39013671875,0,0.0,0.0
1993-09-20 00:00:00+08:00,5084.72021484375,5084.72021484375,5084.72021484375,5084.72021484375,0,0.0,0.0
1993-09-21 00:00:00+08:00,5358.5498046875,5358.5498046875,5358.5498046875,5358.5498046875,0,0.0,0.0
1993-09-22 00:00:00+08:00,5323.58984375,5323.58984375,5323.58984375,5323.58984375,0,0.0,0.0
1993-09-23 00:00:00+08:00,5507.8798828125,5507.8798828125,5507.8798828125,5507.8798828125,0,0.0,0.0
1993-09-24 00:00:00+08:00,5266.83984375,5266.83984375,5266.83984375,5266.83984375,0,0.0,0.0
1993-09-27 00:00:00+08:00,5211.33984375,5211.33984375,5211.33984375,5211.33984375,0,0.0,0.0
1993-09-28 00:00:00+08:00,5211.64990234375,5211.64990234375,5211.64990234375,5211.64990234375,0,0.0,0.0
1993-09-29 00:00:00+08:00,5279.39013671875,5279.39013671875,5279.39013671875,5279.39013671875,0,0.0,0.0
1993-09-30 00:00:00+08:00,5363.93017578125,5363.93017578125,5363.93017578125,5363.93017578125,0,0.0,0.0
1993-10-04 00:00:00+08:00,5354.509765625,5354.509765625,5354.509765625,5354.509765625,0,0.0,0.0
1993-10-05 00:00:00+08:00,5451.0,5451.0,5451.0,5451.0,0,0.0,0.0
1993-10-06 00:00:00+08:00,5434.10009765625,5434.10009765625,5434.10009765625,5434.10009765625,0,0.0,0.0
1993-10-07 00:00:00+08:00,5597.02978515625,5597.02978515625,5597.02978515625,5597.02978515625,0,0.0,0.0
1993-10-08 00:00:00+08:00,5531.68017578125,5531.68017578125,5531.68017578125,5531.68017578125,0,0.0,0.0
1993-10-11 00:00:00+08:00,5592.89990234375,5592.89990234375,5592.89990234375,5592.89990234375,0,0.0,0.0
1993-10-12 00:00:00+08:00,5749.919921875,5749.919921875,5749.919921875,5749.919921875,0,0.0,0.0
1993-10-13 00:00:00+08:00,5828.169921875,5828.169921875,5828.169921875,5828.169921875,0,0.0,0.0
1993-10-14 00:00:00+08:00,5993.27001953125,5993.27001953125,5993.27001953125,5993.27001953125,0,0.0,0.0
1993-10-15 00:00:00+08:00,6059.580078125,6059.580078125,6059.580078125,6059.580078125,0,0.0,0.0
1993-10-18 00:00:00+08:00,5856.31005859375,5856.31005859375,5856.31005859375,5856.31005859375,0,0.0,0.0
1993-10-19 00:00:00+08:00,5737.419921875,5737.419921875,5737.419921875,5737.419921875,0,0.0,0.0
1993-10-20 00:00:00+08:00,5986.4501953125,5986.4501953125,5986.4501953125,5986.4501953125,0,0.0,0.0
1993-10-21 00:00:00+08:00,6072.56005859375,6072.56005859375,6072.56005859375,6072.56005859375,0,0.0,0.0
