Date,short_mean_raw,short_variance_raw,short_skewness_raw,short_kurtosis_raw,short_mean_norm,short_variance_norm,short_skewness_norm,short_kurtosis_norm,short_bri,short_risk_level,mid_mean_raw,mid_variance_raw,mid_skewness_raw,mid_kurtosis_raw,mid_mean_norm,mid_variance_norm,mid_skewness_norm,mid_kurtosis_norm,mid_bri,mid_risk_level,long_mean_raw,long_variance_raw,long_skewness_raw,long_kurtosis_raw,long_mean_norm,long_variance_norm,long_skewness_norm,long_kurtosis_norm,long_bri,long_risk_level,composite_bri,composite_risk_level,price,returns
1993-10-18 00:00:00+08:00,0.006414082393280992,0.0006664402295521009,0.5550267063583366,1.512288616253935,2.183301920565197,0.4118248841971424,0.8457621842402957,0.17551250370660942,0.9041003731773112,0,,,,,,,,,,0,,,,,,,,,,0,,0,5856.31005859375,-0.034120781219909316
1993-10-19 00:00:00+08:00,0.0066574631093303015,0.0006492710604118423,0.6039168893895045,1.6247052553224182,2.267363728340868,0.37988553769151223,0.9292663216203987,0.222884051134369,0.9498499096967871,0,,,,,,,,,,0,,,,,,,,,,0,,0,5737.419921875,-0.02051010410400556
1993-10-20 00:00:00+08:00,0.0073318916223849406,0.000668802046972154,0.5414275221120748,1.3505217129135099,2.500306095111391,0.4162185100241038,0.8225348596701825,0.1073451167669907,0.9616011453931669,0,,,,,,,,,,0,,,,,,,,,,0,,0,5986.4501953125,0.04248899632244224
1993-10-21 00:00:00+08:00,0.007214780706435594,0.0006662560902088361,0.5560676744657826,1.394024231810663,2.459856894925078,0.4114823346979904,0.8475401514816346,0.12567675925550248,0.9611390350900514,0,,,,,,,,,,0,,,,,,,,,,0,,0,6072.56005859375,0.014281657463590208
1993-10-22 00:00:00+08:00,0.007043502648303845,0.0006731106035345459,0.5556721327476215,1.3313658505171155,2.4006987848143972,0.4242336026509606,0.8468645686156054,0.09927297681022126,0.9427674832227961,0,,,,,,,,,,0,,,,,,,,,,0,,0,5964.47998046875,-0.01795839881691126
1993-10-25 00:00:00+08:00,0.007319248260478613,0.0006739537670260939,0.5231003083166551,1.296054475498306,2.495939176172782,0.4258021171607457,0.7912320891816449,0.08439302229188783,0.949341601201765,0,,,,,,,,,,0,,,,,,,,,,0,,0,6069.0,0.017371973567010337
1993-10-26 00:00:00+08:00,0.006799181481769242,0.0006687463756451685,0.5810092202290833,1.4057074974949033,2.3163121527502595,0.41611494614232886,0.8901401610288076,0.13060000174930222,0.9382918154176745,0,,,,,,,,,,0,,,,,,,,,,0,,0,6042.3798828125,-0.00439589217942581
1993-10-27 00:00:00+08:00,0.007892169225466305,0.0006957101737034533,0.5233671201237693,1.1281547265832772,2.6938216247546567,0.4662749790627353,0.7916878021369778,0.013641299195167999,0.9913564262873844,0,,,,,,,,,,0,,,,,,,,,,0,,0,6377.08984375,0.05391390127686247
1993-10-28 00:00:00+08:00,0.007846957972737574,0.0006969755320334644,0.5257713344084807,1.1175597154426298,2.6782060094426785,0.4686288913473575,0.7957941856167401,0.009176639186598747,0.9879514313983437,0,,,,,,,,,,0,,,,,,,,,,0,,0,6330.5400390625,-0.007326309206238553
1993-10-29 00:00:00+08:00,0.008599260868538483,0.0006802704897706686,0.4957095730323651,1.2115864126270315,2.938045582776353,0.43755294766808195,0.7444488787227426,0.04879879994549693,1.0422115522781688,0,,,,,,,,,,0,,,,,,,,,,0,,0,6464.85009765625,0.020994278459314477
1993-11-01 00:00:00+08:00,0.00906749080670324,0.0006644540792457146,0.4865814811099042,1.3440211309926389,3.0997685643491644,0.40813010186203286,0.7288581528417317,0.10460581920993617,1.0853406595657162,0,,,,,,,,,,0,,,,,,,,,,0,,0,6510.009765625,0.006961131111128428
1993-11-02 00:00:00+08:00,0.009036051350622198,0.0006646558512319913,0.490078265157223,1.3438438081948145,3.0889096205652997,0.40850545289574763,0.7348306388782376,0.10453109668312195,1.0841942022556017,0,,,,,,,,,,0,,,,,,,,,,0,,0,6542.009765625,0.004903465558050024
1993-11-03 00:00:00+08:00,0.00892662934992558,0.0006639055666468045,0.5037655202570189,1.3629326165718771,3.051116111949256,0.40710971853327793,0.7582083879343464,0.11257498056780708,1.0822522997461719,0,,,,,,,,,,0,,,,,,,,,,0,,0,6600.5498046875,0.008908527429937517
1993-11-04 00:00:00+08:00,0.007951569690977387,0.0006794892459715,0.5358969793322027,1.3145567929720816,2.7143380838835154,0.43609962070722674,0.8130887259999003,0.09218976321027159,1.0139290484502286,0,,,,,,,,,,0,,,,,,,,,,0,,0,6404.580078125,-0.030139577676892456
